78,2016121923112,114.086929,22.537453,69,268
78,2016121923126,114.084381,22.537416,74,269
78,2016121923156,114.079369,22.535900,70,216
79,2016121923308,114.032707,22.638599,0,256
79,2016121923308,114.032707,22.638599,0,256
80,2016121922941,113.907700,22.582899,0,0
81,2016121922827,113.813568,22.623447,0,331
81,2016121922836,113.813568,22.623447,0,331
81,2016121922847,113.813568,22.623447,0,331
81,2016121922857,113.813568,22.623447,0,331
81,2016121923056,113.813568,22.623447,0,331
81,2016121923057,113.813568,22.623447,0,331
81,2016121923102,113.813568,22.623447,0,331
81,2016121923123,113.813568,22.623447,0,331
81,2016121923132,113.813568,22.623447,0,331
81,2016121923142,113.813568,22.623447,0,331
81,2016121923152,113.813568,22.623447,0,331
82,2016121923028,114.024597,22.635201,30,0
82,2016121923118,114.026611,22.626801,18,0
82,2016121923118,114.026611,22.626801,18,0
82,2016121923208,114.026802,22.626499,0,0
82,2016121923208,114.026802,22.626499,0,0
83,2016121923037,113.830200,22.636900,0,0
83,2016121921711,113.831703,22.630800,7,0
83,2016121921532,113.831902,22.636101,29,0
83,2016121921552,113.833801,22.634399,25,0
83,2016121921612,113.835701,22.632700,20,0
83,2016121921631,113.835602,22.631901,16,0
83,2016121921651,113.833603,22.631300,22,0
84,2016121923046,114.051414,22.588800,71,310
84,2016121923146,114.046165,22.597572,61,340
85,2016121923012,113.903603,22.574600,0,0
85,2016121923032,113.903603,22.574600,0,0
85,2016121923052,113.903603,22.574600,0,0
85,2016121923112,113.903603,22.574600,0,0
85,2016121923132,113.903603,22.574600,0,0
85,2016121923152,113.903503,22.574699,0,0
85,2016121923212,113.903702,22.574600,0,0
86,2016121923003,114.046333,22.525269,0,3
86,2016121923018,114.046333,22.525269,0,3
86,2016121923033,114.046333,22.525269,0,3
86,2016121923048,114.046333,22.525269,0,3
86,2016121923103,114.046333,22.525269,0,3
86,2016121923118,114.046333,22.525269,0,3
86,2016121923133,114.046333,22.525269,0,3
86,2016121923148,114.046333,22.525269,0,3
86,2016121923203,114.046333,22.525248,0,3
87,2016121922928,113.910301,22.534000,26,0
87,2016121922948,113.910301,22.531799,14,0
87,2016121923008,113.910301,22.530899,18,0
87,2016121923028,113.910103,22.528999,4,0
87,2016121923048,113.910103,22.528900,0,0
87,2016121923107,113.910103,22.528900,0,0
87,2016121923127,113.910004,22.528799,10,0
87,2016121923147,113.910004,22.527399,8,0
87,2016121923207,113.910301,22.528700,22,0
88,2016121923006,113.898308,22.583900,0,0
88,2016121923026,113.898308,22.583900,0,0
88,2016121923045,113.898308,22.583900,0,0
88,2016121923105,113.898308,22.583900,0,0
88,2016121923125,113.898308,22.583900,0,0
88,2016121923145,113.898308,22.583900,0,0
88,2016121923205,113.898201,22.584000,0,0
89,2016121923032,114.058601,22.649000,9,0
89,2016121923122,114.058701,22.649000,0,0
89,2016121923122,114.058701,22.649000,0,0
90,2016121923034,113.951286,22.541727,1,160
90,2016121923134,113.950752,22.542334,1,350
91,2016121923040,114.006599,22.651400,0,0
91,2016121923040,114.006599,22.651400,0,0
91,2016121923130,114.006599,22.651400,0,0
91,2016121923130,114.006599,22.651400,0,0
92,2016121923008,114.023293,22.677601,0,256
92,2016121923023,114.023293,22.677601,0,0
92,2016121923038,114.023293,22.677601,3,256
92,2016121923054,114.023598,22.677099,0,0
92,2016121923109,114.023811,22.677000,18,0
92,2016121923124,114.024597,22.675800,40,0
92,2016121923139,114.025398,22.674700,14,0
92,2016121923828,114.038307,22.632999,0,0
92,2016121923154,114.024696,22.674500,29,256
93,2016121923002,113.893501,22.586901,38,0
93,2016121923017,113.893997,22.585300,33,0
93,2016121923032,113.894302,22.583900,31,0
93,2016121923101,113.895897,22.582399,0,0
93,2016121923116,113.896004,22.582300,9,0
93,2016121923129,113.896400,22.582500,16,0
93,2016121923144,113.896301,22.582600,9,0
93,2016121923828,113.894501,22.585100,0,0
93,2016121923159,113.896004,22.582399,1,0
94,2016121923229,113.813103,22.623899,0,0
94,2016121923329,114.104797,22.559099,0,0
95,2016121923007,113.894501,22.583799,0,0
95,2016121923007,113.894501,22.583799,0,0
95,2016121923057,113.894501,22.583799,0,0
95,2016121923057,113.894501,22.583799,0,0
95,2016121923146,113.894501,22.583799,0,0
95,2016121923146,113.894501,22.583799,0,0
96,2016121923042,114.001198,22.661600,14,256
96,2016121923042,114.001198,22.661600,14,256
96,2016121923134,113.996803,22.663200,20,256
96,2016121923134,113.996803,22.663200,20,256
97,2016121923011,113.890701,22.589600,0,0
97,2016121923031,113.890701,22.589600,0,0
97,2016121923051,113.890701,22.589600,0,0
97,2016121923111,113.890701,22.589600,0,0
97,2016121922318,113.890900,22.589500,0,0
97,2016121923131,113.890701,22.589600,0,0
97,2016121923151,113.890701,22.589600,0,0
97,2016121923211,113.890701,22.589600,0,0
98,2016121923013,113.900002,22.556299,0,0
98,2016121923033,113.900002,22.556299,0,0
98,2016121923053,113.900002,22.556299,0,0
